compound,SMILES
1810802700,CC1=NC2=CC=CC=C2N=C1C3=NN4C(=C3)N=C(C=C4N([11CH3])C5CCOCC5)N6CC[C@H](C6)F
1815566234,CC1=C(N=C(C=C1)NC(=O)C2(CC2)C3=CC4=C(C=C3)OC(O4)(F)F)C5=CC(=CC=C5)C(=O)O.CC(C)(C)C1=CC(=C(C=C1NC(=O)C2=CNC3=CC=CC=C3C2=O)O)C(C)(C)C
1817626542,CC[C@H]1[C@H](NC(=O)[C@H]1F)COC2=NC=CC3=CC(=C(C=C32)OC)C(=O)N
1817727880,CS(=O)(=O)O.CS(=O)(=O)O.C1CC(C1)(C2=CC=C(C=C2)N3C4=C(C=CC(=N4)C5=CC=CC=C5)N=C3C6=C(N=CC=C6)N)N
1817728452,CN1C(=CC=N1)NC2=NC=CC(=N2)C3=CC(=O)N(C=C3)[C@H](CO)C4=CC(=C(C=C4)Cl)F.C1=CC=C(C=C1)S(=O)(=O)O
1817736041,CC[C@H](C)[C@@H](C(=O)N(CC)[C@H](C[C@H](C1=NC(=CS1)C(=O)N[C@@H](CC2=CC=C(C=C2)NC(=O)[C@H](CCCCN)NC(=O)CCCCCN3C(=O)C=CC3=O)C[C@H](C)C(=O)O)OC(=O)C)C(C)C)NC(=O)[C@H]4C[C@@H](CCN4C)C
1818252526,C1CC1CN[C@@H]2C[C@H]2C3=CC(=CS3)C(=O)NC4CCOCC4
1818252537,C1CC1CN[C@@H]2C[C@H]2C3=CC(=CS3)C(=O)NC4CCOCC4.Cl
1818339660,C[C@H]1C[C@H]2CSC(=N[C@]2(CO1)C3=NC(=CS3)NC(=O)C4=NC=C(C=C4)OC(F)F)N
1820753681,C[C@]([C@H]1C[C@@]23CC[C@@]1([C@H]4[C@@]25CCN([C@@H]3CC6=C5C(=C(C=C6)OCCOC7=C8C9=C(C[C@@H]1[C@@]23[C@]9(CCN1CC1CC1)[C@@H](O8)[C@@](CC2)([C@H](C3)[C@@](C)(C(C)(C)C)O)OC)C=C7)O4)CC1CC1)OC)(C(C)(C)C)O
1820902724,C1COCCN1C2=NC(=NC(=N2)C3=CN=C(C=C3C(F)(F)F)N)N4CCOCC4.Cl
1820902735,C1COCCN1C2=NC(=NC(=N2)C3=CN=C(C=C3C(F)(F)F)N)N4CCOCC4.O.Cl
1821203717,C1CC1NC2=NC(=NC3=C2N=CN3[C@@H]4C[C@@H](C=C4)COC(=O)CCC(=O)O)N
1821329752,COCCNCCC1=CC(=CC=C1)NC2=NC=C3C[C@H](C4=CC=CC=C4C3=N2)C5=CC=CC=C5F.Cl.Cl
1821428356,CN1C2=CN=C3C=CC(=CC3=C2N(C1=O)C4CCOCC4)C5=CN=C(C=C5)OCCCN(C)C
1821768017,CC(C)(CO)NC[C@@H](C1=CC=CC=C1)O
1821828594,C[C@@H]1CCNC2=CC=CC=C12
1822357787,CN1CCN(CC1)C2=C(C=C(C=C2)NC3=NC4=C(C=CN4)C(=N3)OC5=CC=CC(=C5)NC(=O)C=C)F.C(=C\C(=O)O)\C(=O)O.O.O
1823322479,C1CC(NC1)C(=O)S
1823323176,COC1=CC(=CC(=C1CCN)OC)Br
1823745794,C(CCCCC(=O)[O-])CCCC(=O)N.[Na+]
1823776222,CCNC(C)CC1=CC2=C(C=C1)OC=C2.Cl
1824616003,CCC(C)CC1=CC(=C(C=C1)O)C
1824720888,CC/C=C/CCOC(=O)CC1=CC=CC=C1
1825352655,CC1=CC(=NN2C1=NC(=C2)C)C3=CC(=O)N4C=C(C=CC4=N3)N5CCNC6(C5)CC6
1826286989,COC1=CC(=C(C=C1)OC)CCC(=O)NC2=CC=C(C=C2)C(=O)O
1826759209,CC(CC1=CC(=C(C=C1)OC)OC)NCC2=CC=CC=C2OC
1829512404,CC(=O)O.C1CCC(CC1)C[C@H](C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCC(=O)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)O)NC(=O)[C@@H](CC2=C(C(=C(C(=C2F)F)F)F)F)NC(=O)[C@@H](CO)NC(=O)[C@@H](CC3=CNC4=CC=CC=C43)NC(=O)[C@@H](CO)NC(=O)[C@@H](CC5=CC=C(C=C5)C(=O)C6=CC=CC=C6)N
1829588091,CCCCCCC(C(=O)C1=CC=C(C=C1)F)N2CCCC2
1829588579,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)Cl)OCC)C
1831121846,C(C=O)[C@@H]([C@@H](CO)O)O
1835256488,COC[C@H]1CN(C[C@@H]1C2=C(C=C(C=C2)C(F)(F)F)N3CCC(CC3)C(=O)O)C(=O)[C@@]4(CN(C[C@H]4C5=CC=C(C=C5)OC)C6CCCC6)F
1838132936,C1=CC=C(C=C1)OC2=CC=C(C=C2)C3=NN(C4=C3C(=NC=N4)N)[C@H](CCCO)CNC(=O)C(CO)O
1838132947,C=CC(=O)NC[C@@H](CCCO)N1C2=C(C(=N1)C3=CC=C(C=C3)OC4=CC=CC=C4)C(=NC=N2)N
1838134169,CC(C)(C)[C@H](C(=O)OC)NC(=O)C1=NN(C2=CC=CC=C21)CCCCCF
1838651583,C1CC1(C2=CC=C(C=C2)CC(=O)NC3=NN(C=C3)CC4=NC=C(C=C4)C#N)C(F)(F)F
1839090606,C=CC(=O)NC[C@@H](CCC(=O)O)N1C2=C(C(=N1)C3=CC=C(C=C3)OC4=CC=CC=C4)C(=NC=N2)N
1839466577,C/C(=N/NC(=O)C1=CC=NC=C1)/C2=CC=CO2
1839508994,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)CN([C@@H](CC3=CC=CC=C3)C(=O)N4CCN(CC4)CC5=CC=C(C=C5)C#N)C(=O)/C=C/C6=CC=C(C=C6)C(C)(C)C
1841078872,C1=CC(=C(C2=CC(=NC=C21)N3C=CC4=C3C=NC=C4)N)F
1841125914,COC1=CC=C(C=C1)NC2=NN=C(O2)C3=CC=C(C=C3)C(=O)NO
1841136739,CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC(=O)NCCCC[C@@H](C(=O)O)NC(=O)[C@H](C1CCCCC1)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC3=CC=C(C=C3)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC4=CNC5=C4C=CC=N5)NC(=O)[C@H](CC6=CC=C(C=C6)O)NC(=O)[C@H](C(C)(C)C)NC(=O)[C@H](CC(=O)O)N(C)C(=O)[C@@H]7CC(=O)NCCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N7)CC8=CC=CC=C8)CCCNC(=N)N)CCC(=O)O)C(C)C)NC(=O)C)C(=O)O
1841444254,C1=CC(=C(C2=CC(=NC=C21)N3C=CC4=C3C=NC=C4)N)[18F]
1841444505,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O.CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O.C(C[C@H](N)C(=O)[O-])CCN.C(C[C@H](N)C(=O)[O-])CCN.[Mg+2]
1843223051,CC(C)[C@H](CCC(=O)C)/C=C/[C@@](C)(C[C@H](/C=C(\C)/CCCO)O)O
1844849100,CC1=CC(=C(C(=O)N1)CN2CCC3=C(C=C(C(=C3C2=O)Cl)[C@@H](C4COC4)OC)Cl)OC
1846587447,CCCCC1=NC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NN(CC6=C(N=C(N6CC7=CC=C(C=C7)C8=CC=CC=C8C9=NN(C2)N=N9)CCCC)Cl)N=N5)Cl
1849590017,CC1=C2C(=O)NC3(N2C(=O)C(=C1)NC4=NC=NC(=C4)N)CCCCC3
1849590028,CC1=C2C(=O)NC3(N2C(=O)C(=C1)NC4=NC=NC(=C4)N)CCCCC3.Cl
1850385646,CNC(=O)C[C@H]1COC2=C(N1C(=O)C3=CC4=C(C=C3)OCC(=O)N4)C=CC(=C2)F
1850391740,CCCCC(C(=O)C1=CC(=C(C=C1)OC)OC)N2CCCC2
1851348043,C1=CC(=CC=C1CCC2=CNC3=C2C(=O)NC(=N3)N)C(=O)N[C@@H](CCC(=O)O)C(=O)O.C(C(CO)(CO)N)O.C(C(CO)(CO)N)O.O.O
1852536334,C1C(C1)C2=NC3=CC=CC=C3C(=C2/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])C4=CC=C(C=C4)F.C1C(C1)C2=NC3=CC=CC=C3C(=C2/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])C4=CC=C(C=C4)F.O.O.O.O.O.[Ca+2]
1855897958,C[C@@H]1CCCN1C2=NC(=CC(=N2)N3CCN(C[C@H]3C)C4=C(C=C(C=N4)C(=O)O)C)C5=CC=C(C=C5)F.CS(=O)(=O)O
1858211285,C[C@]12CCCN1CC3=NNC(=O)C4=CC(=CC5=C4C3=C2N5)F.C[C@]12CCCN1CC3=NNC(=O)C4=CC(=CC5=C4C3=C2N5)F.O.O.O
1859053216,CC1(C2CC[C@]1(C(=O)C2)CS(=O)(=O)O)C.CNCC1=CC=C(C=C1)C2=C3CCNC(=O)C4=CC(=CC(=C34)N2)F
1861449708,CC1=C(N(C2=C1C=C(C=C2)OC3=CC=CC(=C3)C(=O)N4CCN(CC4)CCC5=CC=C(C=C5)F)CCCN6CCN(CC6)C)C
1863024365,CN1C=NC2=C1N=C(N=C2NCC3=CC=CC=C3)F
1863024489,CN1C=NC2=C1N=C(N=C2NCC3=CC=CC=C3)[18F]
1863065820,CC(C)(C)C(C(=O)N)NC(=O)C1=CN(C2=CC=CC=C21)CCCCCF
1863065864,CC(C)C(C(=O)N)NC(=O)C1=CN(C2=CC=CC=C21)CCCCCF
1863065900,CC(C)(C)C(C(=O)N)NC(=O)C1=NN(C2=CC=CC=C21)CCCCCF
1863065922,CC(C)(C)C(C(=O)N)NC(=O)C1=NN(C2=CC=CC=C21)CC3CCCCC3
1863065999,CC(C)C(C(=O)N)NC(=O)C1=NN(C2=CC=CC=C21)CCCCCF
1863066016,CC(C)C(C(=O)N)NC(=O)C1=NN(C2=CC=CC=C21)CCCCCCl
1863066038,CC(C)C(C(=O)OC)NC(=O)C1=NN(C2=CC=CC=C21)CC3CCCCC3
1863066061,CCCCCN1C2=CC=CC=C2C(=N1)C(=O)NC(C(C)C)C(=O)OC
1863642823,CCC1=CC=CC=C1C(=O)C(C)NC
1868138662,C[C@H](CCC(=O)[O-])[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C.COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC
1869057839,CN1C=C(C2=CC=CC=C21)C3=NC(=NC=C3)NC4=C(N=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OCC(F)(F)F
1869069759,C[C@@H](C(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)C(=O)NC(CO)CO)I)OC(=O)C
1869912399,C[C@@H]1C(=O)N(CCN1CCOC2=CC=C(C=C2)C3CCN(CC3)C4=NN5C(=NN=C5OC)C=C4)C
1869912402,C[C@@H]1C(=O)N(CCN1CCOC2=CC=C(C=C2)C3CCN(CC3)C4=NN5C(=NN=C5OC)C=C4)C.C1=CC2=C(C=CC(=C2)O)C=C1C(=O)O
1870799793,CC(C)C(C(=O)N)NC(=O)C1=CC(=NN1CC2CCCCC2)C3=CC=C(C=C3)F
1874170918,CC/C(=C(/C1=CC=C(C=C1)/C=C/C(=O)O)\C2=CC3=C(C=C2)NN=C3)/C4=C(C=C(C=C4)F)Cl.CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O
1874231603,C1=CC=NC(=C1)CC(=O)NC2=NN=C(S2)CCCCC3=NN=C(C=C3)NC(=O)CC4=CC(=CC=C4)OC(F)(F)F.Cl
1876453552,CNCC1=CN(C(=C1)C2=CC3=C(C=C2)NC=C3)S(=O)(=O)C4=CN=CC=C4
1876467741,C[C@@H]1COCCN1C2=NC3=C(C=CN=C3C4=CC=NN4)C(=C2)C5=CC=NN5C
1879904741,CC(C(=O)N1CCC(CC1)C2=NC=CN=C2OC3=CC=C(C=C3)C(=O)C4=NC5=CC=CC=C5N4)[18F]
1883284943,C1=CC=C2C(=C1)C=CC=C2OC(=O)C3=CN(C4=CC=CC=C43)CC5=CC=C(C=C5)F
1883299624,CN1C=C(C=N1)NC2=NC=CC(=N2)N3C[C@H]4CC[C@@H](C3)N4C(=O)[C@@H]5CC5(F)F
1883329518,C1COCCN1CCCC2=CC\3=C(C=C2)OC(=C/C3=N\O)C4=NC=C5C=CSC5=C4.Cl.Cl
1883329530,C1COCCN1CCCC2=CC\3=C(C=C2)OC(=C/C3=N\O)C4=NC=C5C=CSC5=C4
1883451088,CC1=CC=C(C=C1)S(=O)(=O)[O-].C[N+]1(CC[C@H](C1)OC(=O)[C@@](C2CCCC2)(C3=CC=CC=C3)O)C
1883451113,CC1=CC=C(C=C1)S(=O)(=O)[O-].C[N+]1(CC[C@H](C1)OC(=O)[C@](C2CCCC2)(C3=CC=CC=C3)O)C.O
1883451124,CC1=CC=C(C=C1)S(=O)(=O)[O-].C[N+]1(CC[C@@H](C1)OC(=O)[C@@](C2CCCC2)(C3=CC=CC=C3)O)C.O
1883451135,CC1=CC=C(C=C1)S(=O)(=O)[O-].C[N+]1(CC[C@@H](C1)OC(=O)[C@](C2CCCC2)(C3=CC=CC=C3)O)C
1883548853,C1=CC=C2C(=C1)C(=CN2S(=O)(=O)C3=C(N=C4N3C=CS4)Cl)CCN.C(=O)(C(=O)O)O
1883580480,C1CN(CCN1C(=O)C2=CC=C(C=C2)[18F])C(=O)C3=C(C=CC(=C3)CC4=NNC(=O)C5=CC=CC=C54)F
1883588520,CC1=CC=C(C=C1)S(=O)(=O)[O-].C[N+]1(CC[C@H](C1)OC(=O)[C@@](C2CCCC2)(C3=CC=CC=C3)O)C
1883690478,C1=CC(=CN=C1)/C=C/C(=O)NCC2=CC=C(C=C2)C(=O)NC3=C(C=CC(=C3)F)N
1883727341,C[C@H]1C/C=C/[C@@H]([C@@H]2CC[C@H]2CN3C[C@@]4(CCCC5=C4C=CC(=C5)Cl)COC6=C3C=C(C=C6)C(=O)NS(=O)(=O)[C@@H]1C)OC
1883830010,CC1=CC=C(C=C1)S(=O)(=O)O.CC1=CC=C(C=C1)S(=O)(=O)O.CC(C)(C(=O)O)O/N=C(/C1=CSC(=N1)N)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)C[N+]4(CCCC4)CCNC(=O)C5=C(C(=C(C=C5)O)O)Cl)C(=O)[O-].O
1884388640,C(N(CP(=O)(O)O)CP(=O)(O)[O-])P(=O)(O)O.[Na+]
1884461726,CC1=CC(=C(C(=C1)C)N=C2C=C3C4=CC(=C(C=C4CCN3C(=O)N2CCNC(=O)N)OC)OC)C
1887130917,C1[C@H](O1)[C@@H](C2=CC3=C(C=C2)OCO3)O
1887228229,C[C@H]1[C@H]([C@H]([C@@H]([C@@H](O1)O)OC)O)O
1890250131,CCCCCN1C2=CC=CC=C2C(=N1)C(=O)N[C@@H](C(C)C)C(=O)OC
1892583128,C(CCCCCCCCC(=O)O)CCCCCCCC(=O)N[C@@H](CCC(=O)NCCOCCOCC(=O)NCCOCCOCC(=O)NCCCC[C@@H](C(=O)O)N)C(=O)O
1892583139,C(CCCCCCCC(=O)O)CCCCCCC(=O)N[C@@H](CCC(=O)NCCCC[C@@H](C(=O)O)N)C(=O)O
1892583151,CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCCC[C@@H](C(=O)O)N)C(=O)O
1893394825,CC1=CC(=O)N(N1)C2=C(C(=C(C=C2)S(=O)(=O)O)Cl)Cl
1895049203,CCNC(=O)C[C@H]1C2=NN=C(N2C3=C(C=C(C=C3)OC)C(=N1)C4=CC=C(C=C4)Cl)C.C1=CC=C(C=C1)S(=O)(=O)O
1898188765,CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NN=N[N-]3)[C@@H](C(C)C)C(=O)[O-].CCOC(=O)[C@H](C)C[C@@H](CC1=CC=C(C=C1)C2=CC=CC=C2)NC(=O)CCC(=O)[O-].[Na+].[Na+].[Na+]
1900686410,CN1C(=C(C=N1)C2=C(C=C(C=C2)C(=O)N([C@@H]3CCCNC3)C4=C(C=CC=N4)Cl)F)C5=NNN=N5
1900686465,CCOC(=O)O[C@@H](C)N1C(=NN=N1)C2=C(C=NN2C)C3=C(C=C(C=C3)C(=O)N([C@@H]4CCCNC4)C5=C(C=CC=N5)Cl)F
1902114151,CC1=C(C(=CC=C1)F)NC(=O)C2=CC3=C(S2)C4=CC=CC=C4N(CC3)C(=O)C5=CC=C(C=C5)NC(=O)C6=CC(=CN=C6N7CC8(C7)CCOCC8)C
1902954602,CNCC1=CN(C(=C1OC)C2=C(C=C(C=C2)F)F)S(=O)(=O)C3=CC=CC(=C3)F
1903008809,CN(C)CC1=CN(N=C1C2=CC=CC=C2)C3=NC(=NC=C3)NC4=C(C=C(C(=C4)NC(=O)C=C)N5CCOCC5)OC
1903763825,C1CC12C3=C(C=C(C=C3)F)N(C2=O)CC4=NC5=C(N4CCCC(F)(F)F)C=CC(=C5)CN
1903768171,CC1=NC=C(C=N1)C2=CC3=C(C=C2)N(N=C3C(=O)C)CC(=O)N4C[C@@H](C[C@H]4C(=O)NC5=NC(=CC=C5)Br)F
1907685817,C[C@](CC1=CC(=C(C=C1)OP(=O)(O)O)O)(C(=O)O)NN
1907686070,C[C@](CC1=CC(=C(C=C1)OP(=O)(O)O)O)(C(=O)O)NN.O.O.O
1908414196,C[C@@](CCCC(C)(C)O)(C1=C(C=C(C=C1)C(=O)O)O)O
1912399757,C1CN(CCN1C(=O)C2=CC=CC(=N2)C3=NC4=CC=CC=C4N3)C(=O)C5=CC=CC(=N5)C6=NC7=CC=CC=C7N6
1914998563,C[C@@H](C1=NC(=NN1C2=CC(=CC=C2)Cl)CN3C(=O)N(C(=N3)C4=CC=C(C=C4)Cl)C[C@@H](C(F)(F)F)O)O
1918143539,C1CC1(C2=CC3=C(C=C2)OC(O3)(F)F)C(=O)N[C@@H]4C[C@@H](OC5=C4C=CC(=C5)OC(F)F)C6=CC=C(C=C6)C(=O)O
1919043654,C1CN(CCN1C(=O)C2=CC=C(C=C2)F)C(=O)C3=C(C=CC(=C3)CC4=NNC(=O)C5=CC=CC=C54)F
1923833606,C[C@H](C1CCC(CC1)C2=C3C=C(C=CC3=NC=C2)F)C(=O)NC4=CC=C(C=C4)Cl
1924207180,C[C@@H]1C2=C(C=CC(=C2)F)C(=O)N(CC3=NN(C(=C3C4=CC(=C(N=C4)N)O1)C#N)C)C.CC(=O)O
1926131909,CC(C)(C1=NC(=C(C(=O)N1C)O)C(=O)NCC2=CC=C(C=C2)F)N.O
1926203099,CN(CC(=O)NC1=NC2=C(S1)C=C(C=C2)OC(F)(F)F)C(=O)CNC(=O)CN
1926204763,CN(CC(=O)NC1=NC2=C(S1)C=C(C=C2)OC(F)(F)F)C(=O)CNC(=O)CN.Cl
1928707565,CC1=CC(=C(N1C)C(=O)C(=O)NC2=CC=C(C=C2)N3CCN(CC3)C4=NC=C(C=N4)F)C5=CC=CC=C5
1932017372,C[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)OC)O
1932017996,C1[C@@H]([C@@H]([C@]([C@@H](O1)O)(CO)O)O)O
1932025165,C1[C@H](O[C@@H](C1(O)O)O)[C@@H](CO)O
1932038919,C1[C@@H]([C@H](O[C@@H](C1(O)O)O)CO)O
1932043645,CC1=CSC(=C1N[C@H](C)COC)C
1932114856,C1[C@@H]([C@H]([C@H](O1)O)O)O
1932126867,C([C@@H]1[C@H]([C@@H]([C@](O1)(CCl)O)O)O)O
1932128750,C([C@H]([C@@H]1[C@@H]([C@H]([C@@H](O1)O)O)O)O)F
1932174521,C1[C@@H]([C@H]([C@@H](O1)O)O)O
1932194621,C[C@@H]([C@H]1[C@H]([C@@H]([C@H](O1)O)O)O)O
1932224731,C[C@H]([C@@H]1[C@H](C[C@H](O1)O)OC)O
1932261614,C([C@@H]1[C@H]([C@@]([C@H](O1)O)(CO)O)O)O
1932296611,C([C@H]([C@@H]1[C@@H]([C@H]([C@H](O1)O)O)O)O)F
1932326312,C1[C@H]([C@H]([C@@]([C@H](O1)O)(CO)O)O)O
1932326492,C1[C@@H]([C@@H]([C@H](O1)O)O)O
1932330432,C[C@H]1[C@@H]([C@@H](C[C@@H](O1)O)N)O
1932346536,C[C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O)O)OC)O
1932346661,C[C@@H]1[C@H]([C@@](C[C@@H](O1)O)(C)O)O
1932357497,COC[C@H]([C@H]1[C@@H]([C@H]([C@@H](O1)O)O)O)O
1932369066,C1[C@H]([C@H](O[C@H]1O)[C@@H](CO)O)O
1932386167,C([C@H]([C@@H]1C(=O)[C@H]([C@H](O1)O)O)O)O
1932399966,CO[C@H]1[C@@H]([C@@H](CO[C@@H]1O)O)O
1932445936,C[C@@H]([C@H]1[C@H]([C@@H]([C@@H](O1)O)O)O)O
1932462651,CO[C@@H]1[C@H]([C@H](O[C@@H]1O)CO)O
1932484371,C([C@H]([C@H]1[C@@H]([C@H]([C@@H](O1)O)F)O)O)O
1932485169,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](N1)O)O)O)O)O
1932536941,C([C@H]([C@H]1[C@@H]([C@H]([C@H](O1)O)F)O)O)O
1932546729,C[C@H]([C@@H]1[C@H](C[C@@H](O1)O)OC)O
1932564196,C1[C@@H]([C@H](O[C@H](C1(O)O)O)CO)O
1932569248,C[C@@H]([C@H]1[C@@H](C[C@H](O1)O)OC)O
1932596809,C1[C@@H]([C@H]([C@@](O1)(CO)O)O)O
1932601314,C1[C@H](O[C@H](C1(O)O)O)[C@@H](CO)O
1932622939,[C@@H]([C@@H](C(=O)N)O)(C(=O)O)N
1932627854,C1[C@@H]([C@H]([C@](O1)(CO)O)O)O
1932644795,C([C@@H]1[C@H]([C@@]([C@@H](O1)O)(CO)O)O)O
1932651723,C[C@@H]([C@H]1[C@@H](C[C@@H](O1)O)OC)O
1932661932,C([C@@H]1[C@H]([C@@H]([C@@](O1)(CCl)O)O)O)O
1932786816,CO[C@H]1CO[C@@H]([C@@H]([C@H]1OC)OC)O
1932827230,C1[C@@H]([C@@H]([C@@H](O1)O)O)O
1934530592,C(C(O)(Cl)Cl)(Cl)Cl
1935901066,CS(=O)CC[C@@H](CO)N
1937215887,C1CN(CCC1CN2CC3=CC=CC=C3C2=O)CC(=O)C4=CC=C(C=C4)F.O.O.Cl
1938072695,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC4=C(C(=N3)OC5=CC=CC(=C5)NC(=O)C=C)SC=C4.O.Cl.Cl
1939792989,C1CN(CCN1CCN2C3=C(C=N2)C4=NC(=NN4C(=N3)N)C5=CC=CO5)C6=CC=C(C=C6)OCC[18F]
1946826829,CN1CCC(CC1)COC2=CN=C(N=C2)C3=CC(=CC=C3)CN4C(=O)C=CC(=N4)C5=CC=CC(=C5)C#N.O.Cl
1952251250,CN1C=C(C=N1)C2=NC(=C(C3=C2C(=O)NC3)F)N[C@@H]4CCCC[C@@H]4N.C(C(=O)O)C(CC(=O)O)(C(=O)O)O
1953130874,C[C@H](C1=NN=C(O1)C2CC(C2)NC(=O)C3=CC(=NO3)C4=CC=CC=C4)O
1956366101,CC(C)NC1=NC=C(C(=C1)C2=CNC(=C2)C(=O)N[C@H](CO)C3=CC(=CC=C3)Cl)Cl.Cl
1956378236,C=CC(=O)N1CC/C(=C\C2=CC(=C(C=C2)F)[N+](=O)[O-])/C(=O)/C(=C/C3=CC(=C(C=C3)F)[N+](=O)[O-])/C1
1959588749,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)OC2=CC=C(C=C2)NC(=O)C)/C)/C
1961317021,C[C@]12C[C@@H]([C@]3([C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)COC(=O)CCN)CCC5=CC(=O)C=C[C@@]53C)F)O
1961317032,C[C@]12C[C@@H]([C@]3([C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)COC(=O)CCN)CCC5=CC(=O)C=C[C@@]53C)F)O.Cl
1965291080,C[C@H](C(C)C)[C@]1(CC[C@@]2([C@H]3CC[C@H]4[C@]5(COC[C@]4(C3=CC[C@]2([C@@H]1C(=O)O)C)C[C@H]([C@@H]5OC[C@@](C)(C(C)(C)C)N)N6C(=NC=N6)C7=CC=NC=C7)C)C)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O
1965291148,C[C@H](C(C)C)[C@]1(CC[C@@]2([C@H]3CC[C@@H]4[C@@]5(C3=CC[C@]2([C@@H]1C(=O)O)C)C[C@H]([C@@H](C4(COC5)C)OC[C@@](C)(C(C)(C)C)N)N6C(=NC=N6)C7=CC=NC=C7)C)C.OP(=O)(O)O
1969264354,CC(C)(C)C1=CC(=C(C=C1NC(=O)C2=CNC3=CC=CC=C3C2=O)O)C(C)(C)C.CC(C)(CO)C1=CC2=CC(=C(C=C2N1C[C@H](CO)O)F)NC(=O)C3(CC3)C4=CC5=C(C=C4)OC(O5)(F)F
1970972747,C[C@@](C1CCN(CC1)C(=O)NC2=NOC=C2)(F)S(=O)(=O)C3=CN(N=C3C(F)F)C
1971007950,CC(C)(C)[C@@H](C(=O)OC)NC(=O)C1=CN(C2=CC=CC=C21)CC3CCCCC3
1971128014,CCOC1=CC=C(C=C1)CC2=C(C=CC(=C2)[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)Cl.C[C@@H](CO)O
1974301944,C1CN(CCN1CCN2C3=C(C=N2)C4=NC(=NN4C(=N3)N)C5=CC=CO5)C6=CC=C(C=C6)OCCF
1975138465,C[C@]1(CS(=O)(=O)N(C(=N1)N)C)C2=C(C=CC(=C2)N)F
1975140147,C[C@]1(CS(=O)(=O)NC(=N1)N)C2=C(C=CC(=C2)NC(=O)C3=NC=C(C=C3)F)F
1977495978,CN1CCN(CC1)C2=CN=C(C=C2)NC3=NC=C4C=C5C(=O)NCC6(N5C4=N3)CCCCC6.Cl.Cl
1979935335,CN1[C@H]2CC[C@@H]1C3=C(C2)SC(=C3C(=O)N)NC(=O)NC4=CC=C(C=C4)Cl
1983157556,C1CC(CCC1CNC(=O)CN2CCN(CCN(CCN(CC2)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])C(=O)N[C@@H](CC3=CC4=CC=CC=C4C=C3)C(=O)NCCCC[C@@H](C(=O)O)NC(=O)N[C@@H](CCC(=O)O)C(=O)O.[177Lu+3]
1985605591,C1COC[C@@H]2N1C(=O)C3=C(C(=O)C=CN3N2[C@H]4C5=C(CSC6=CC=CC=C46)C(=C(C=C5)F)F)O
1985606141,COC(=O)OCOC1=C2C(=O)N3CCOC[C@H]3N(N2C=CC1=O)[C@H]4C5=C(CSC6=CC=CC=C46)C(=C(C=C5)F)F
1990504341,CN1CCN(CC1)C(=O)[C@H](CCCN[C@@H]2C[C@H]2C3=CC=C(C=C3)F)NC(=O)C4=CC=C(C=C4)N5C=CN=N5
